0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:33:17 -0500] "POST /powerfin/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 5582
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:33:23 -0500] "POST /powerfin/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 675
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:33:26 -0500] "GET /powerfin/images/YALOBOX.png HTTP/1.1" 404 1029
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:33:26 -0500] "GET /powerfin/dwr/interface/Modules.js?ox=6.3.1 HTTP/1.1" 200 972
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:33:26 -0500] "GET /powerfin/dwr/interface/Folders.js?ox=6.3.1 HTTP/1.1" 200 495
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:33:26 -0500] "GET /powerfin/xava/images/search.png HTTP/1.1" 200 679
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:33:26 -0500] "GET /powerfin/xava/fonts/materialdesignicons-webfont.woff2?v=4.9.95 HTTP/1.1" 404 1059
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:33:26 -0500] "GET /powerfin/o/yalobox/m/RequestTXOrderItems?detail=OCO000718 HTTP/1.1" 200 23814
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:33:26 -0500] "GET /powerfin/dwr/interface/Module.js?ox=6.3.1 HTTP/1.1" 200 1131
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:33:26 -0500] "GET /powerfin/dwr/interface/Tab.js?ox=6.3.1 HTTP/1.1" 200 994
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:33:26 -0500] "GET /powerfin/dwr/interface/View.js?ox=6.3.1 HTTP/1.1" 200 542
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:33:26 -0500] "GET /powerfin/dwr/util.js?ox=6.3.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:33:27 -0500] "POST /powerfin/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 562
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:33:31 -0500] "POST /powerfin/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 26564
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:33:31 -0500] "GET /powerfin/xava/style/smoothness/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 200 208
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:33:34 -0500] "POST /powerfin/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 107178
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:33:39 -0500] "POST /powerfin/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 35076
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:33:39 -0500] "GET /powerfin/xava/style/smoothness/images/ui-icons_222222_256x240.png HTTP/1.1" 200 6922
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:33:39 -0500] "GET /powerfin/xava/style/smoothness/images/ui-bg_flat_0_aaaaaa_40x100.png HTTP/1.1" 200 212
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:33:39 -0500] "GET /powerfin/xava/style/smoothness/images/ui-icons_888888_256x240.png HTTP/1.1" 200 6999
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:33:43 -0500] "POST /powerfin/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 123447
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:33:45 -0500] "POST /powerfin/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 35076
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:34:43 -0500] "GET /powerfin/xava/style/smoothness/images/ui-icons_454545_256x240.png HTTP/1.1" 200 6992
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:34:50 -0500] "GET /powerfin/images/YALOBOX.png HTTP/1.1" 404 1029
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:34:50 -0500] "GET /powerfin/dwr/interface/Folders.js?ox=6.3.1 HTTP/1.1" 200 495
